TransactionID,BranchID,City,Date,Amount,Status
DE010000,DE-1,Delhi,2024-01-01,7783,Failed
DE010001,DE-1,Delhi,2024-01-02,2769,Success
DE010002,DE-1,Delhi,2024-01-03,4840,Failed
DE010003,DE-1,Delhi,2024-01-04,6882,Success
DE010004,DE-1,Delhi,2024-01-05,5690,Failed
DE010005,DE-1,Delhi,2024-01-06,5919,Failed
DE010006,DE-1,Delhi,2024-01-07,5020,Failed
DE010007,DE-1,Delhi,2024-01-08,1612,Failed
DE010008,DE-1,Delhi,2024-01-09,8679,Failed
DE010009,DE-1,Delhi,2024-01-10,6503,Success
DE010010,DE-1,Delhi,2024-01-11,8198,Success
DE010011,DE-1,Delhi,2024-01-12,922,Failed
DE010012,DE-1,Delhi,2024-01-13,134,Failed
DE010013,DE-1,Delhi,2024-01-14,108,Success
DE010014,DE-1,Delhi,2024-01-15,2997,Success
DE010015,DE-1,Delhi,2024-01-16,8301,Failed
DE010016,DE-1,Delhi,2024-01-17,1033,Failed
DE010017,DE-1,Delhi,2024-01-18,9786,Failed
DE010018,DE-1,Delhi,2024-01-19,8197,Success
DE010019,DE-1,Delhi,2024-01-20,8353,Failed
DE010020,DE-1,Delhi,2024-01-21,4184,Success
DE010021,DE-1,Delhi,2024-01-22,5747,Failed
DE010022,DE-1,Delhi,2024-01-23,9928,Failed
DE010023,DE-1,Delhi,2024-01-24,4216,Success
DE010024,DE-1,Delhi,2024-01-25,4241,Success
DE010025,DE-1,Delhi,2024-01-26,4508,Failed
DE010026,DE-1,Delhi,2024-01-27,3613,Success
DE010027,DE-1,Delhi,2024-01-28,4350,Failed
DE010028,DE-1,Delhi,2024-01-29,2587,Success
DE010029,DE-1,Delhi,2024-01-30,8377,Success
DE010030,DE-1,Delhi,2024-01-31,6898,Success
DE010031,DE-1,Delhi,2024-02-01,2111,Success
DE010032,DE-1,Delhi,2024-02-02,6848,Failed
DE010033,DE-1,Delhi,2024-02-03,5984,Success
DE010034,DE-1,Delhi,2024-02-04,6407,Success
DE010035,DE-1,Delhi,2024-02-05,6988,Failed
DE010036,DE-1,Delhi,2024-02-06,6114,Success
DE010037,DE-1,Delhi,2024-02-07,2976,Success
DE010038,DE-1,Delhi,2024-02-08,9517,Success
DE010039,DE-1,Delhi,2024-02-09,5784,Success
DE010040,DE-1,Delhi,2024-02-10,5658,Success
