TransactionID,BranchID,City,Date,Amount,Status
DE030000,DE-3,Delhi,2024-01-01,2168,Success
DE030001,DE-3,Delhi,2024-01-02,9978,Success
DE030002,DE-3,Delhi,2024-01-03,1496,Success
DE030003,DE-3,Delhi,2024-01-04,6534,Success
DE030004,DE-3,Delhi,2024-01-05,9415,Success
DE030005,DE-3,Delhi,2024-01-06,2872,Failed
DE030006,DE-3,Delhi,2024-01-07,6613,Success
DE030007,DE-3,Delhi,2024-01-08,8530,Success
DE030008,DE-3,Delhi,2024-01-09,7656,Success
DE030009,DE-3,Delhi,2024-01-10,7189,Success
DE030010,DE-3,Delhi,2024-01-11,5719,Success
DE030011,DE-3,Delhi,2024-01-12,3891,Success
DE030012,DE-3,Delhi,2024-01-13,2827,Failed
DE030013,DE-3,Delhi,2024-01-14,805,Success
DE030014,DE-3,Delhi,2024-01-15,1948,Success
DE030015,DE-3,Delhi,2024-01-16,9636,Failed
DE030016,DE-3,Delhi,2024-01-17,4327,Failed
DE030017,DE-3,Delhi,2024-01-18,8724,Failed
DE030018,DE-3,Delhi,2024-01-19,977,Failed
DE030019,DE-3,Delhi,2024-01-20,518,Success
DE030020,DE-3,Delhi,2024-01-21,4361,Failed
DE030021,DE-3,Delhi,2024-01-22,4629,Failed
DE030022,DE-3,Delhi,2024-01-23,5472,Success
DE030023,DE-3,Delhi,2024-01-24,2322,Failed
DE030024,DE-3,Delhi,2024-01-25,1007,Success
DE030025,DE-3,Delhi,2024-01-26,9281,Success
DE030026,DE-3,Delhi,2024-01-27,5682,Success
DE030027,DE-3,Delhi,2024-01-28,2611,Success
DE030028,DE-3,Delhi,2024-01-29,5139,Failed
DE030029,DE-3,Delhi,2024-01-30,7774,Failed
DE030030,DE-3,Delhi,2024-01-31,1785,Success
DE030031,DE-3,Delhi,2024-02-01,9950,Success
DE030032,DE-3,Delhi,2024-02-02,2867,Success
DE030033,DE-3,Delhi,2024-02-03,4493,Failed
DE030034,DE-3,Delhi,2024-02-04,9200,Success
DE030035,DE-3,Delhi,2024-02-05,9767,Success
DE030036,DE-3,Delhi,2024-02-06,225,Failed
DE030037,DE-3,Delhi,2024-02-07,8633,Success
DE030038,DE-3,Delhi,2024-02-08,4037,Success
DE030039,DE-3,Delhi,2024-02-09,4772,Failed
DE030040,DE-3,Delhi,2024-02-10,8891,Success
DE030041,DE-3,Delhi,2024-02-11,3821,Failed
DE030042,DE-3,Delhi,2024-02-12,5000,Failed
DE030043,DE-3,Delhi,2024-02-13,4331,Failed
DE030044,DE-3,Delhi,2024-02-14,2285,Failed
DE030045,DE-3,Delhi,2024-02-15,7243,Success
DE030046,DE-3,Delhi,2024-02-16,2161,Failed
DE030047,DE-3,Delhi,2024-02-17,4961,Failed
DE030048,DE-3,Delhi,2024-02-18,9412,Success
DE030049,DE-3,Delhi,2024-02-19,3284,Failed
DE030050,DE-3,Delhi,2024-02-20,5146,Failed
DE030051,DE-3,Delhi,2024-02-21,4194,Success
DE030052,DE-3,Delhi,2024-02-22,8670,Success
DE030053,DE-3,Delhi,2024-02-23,1994,Success
DE030054,DE-3,Delhi,2024-02-24,629,Success
DE030055,DE-3,Delhi,2024-02-25,3045,Success
DE030056,DE-3,Delhi,2024-02-26,3410,Failed
DE030057,DE-3,Delhi,2024-02-27,5983,Failed
DE030058,DE-3,Delhi,2024-02-28,7968,Failed
DE030059,DE-3,Delhi,2024-02-29,1286,Failed
DE030060,DE-3,Delhi,2024-03-01,3788,Success
DE030061,DE-3,Delhi,2024-03-02,5850,Failed
DE030062,DE-3,Delhi,2024-03-03,8275,Success
DE030063,DE-3,Delhi,2024-03-04,3149,Failed
DE030064,DE-3,Delhi,2024-03-05,6729,Success
DE030065,DE-3,Delhi,2024-03-06,4333,Success
DE030066,DE-3,Delhi,2024-03-07,8067,Success
DE030067,DE-3,Delhi,2024-03-08,6427,Success
DE030068,DE-3,Delhi,2024-03-09,9876,Success
DE030069,DE-3,Delhi,2024-03-10,1267,Failed
DE030070,DE-3,Delhi,2024-03-11,7815,Success
DE030071,DE-3,Delhi,2024-03-12,444,Failed
DE030072,DE-3,Delhi,2024-03-13,1042,Success
DE030073,DE-3,Delhi,2024-03-14,5158,Failed
DE030074,DE-3,Delhi,2024-03-15,3998,Success
DE030075,DE-3,Delhi,2024-03-16,2276,Success
DE030076,DE-3,Delhi,2024-03-17,7459,Success
DE030077,DE-3,Delhi,2024-03-18,3473,Failed
DE030078,DE-3,Delhi,2024-03-19,5342,Success
DE030079,DE-3,Delhi,2024-03-20,5406,Failed
DE030080,DE-3,Delhi,2024-03-21,1118,Failed
DE030081,DE-3,Delhi,2024-03-22,566,Failed
DE030082,DE-3,Delhi,2024-03-23,4078,Failed
DE030083,DE-3,Delhi,2024-03-24,1949,Success
DE030084,DE-3,Delhi,2024-03-25,2627,Success
DE030085,DE-3,Delhi,2024-03-26,750,Success
DE030086,DE-3,Delhi,2024-03-27,6371,Success
DE030087,DE-3,Delhi,2024-03-28,4241,Failed
DE030088,DE-3,Delhi,2024-03-29,7648,Success
DE030089,DE-3,Delhi,2024-03-30,7254,Failed
DE030090,DE-3,Delhi,2024-03-31,1054,Failed
DE030091,DE-3,Delhi,2024-04-01,9895,Failed
DE030092,DE-3,Delhi,2024-04-02,4011,Failed
DE030093,DE-3,Delhi,2024-04-03,4593,Success
DE030094,DE-3,Delhi,2024-04-04,715,Success
DE030095,DE-3,Delhi,2024-04-05,1057,Failed
DE030096,DE-3,Delhi,2024-04-06,8495,Success
DE030097,DE-3,Delhi,2024-04-07,8349,Success
DE030098,DE-3,Delhi,2024-04-08,2956,Failed
DE030099,DE-3,Delhi,2024-04-09,9473,Failed
DE030100,DE-3,Delhi,2024-04-10,2982,Failed
DE030101,DE-3,Delhi,2024-04-11,4606,Failed
DE030102,DE-3,Delhi,2024-04-12,9911,Failed
DE030103,DE-3,Delhi,2024-04-13,8222,Success
DE030104,DE-3,Delhi,2024-04-14,1566,Failed
DE030105,DE-3,Delhi,2024-04-15,5104,Failed
DE030106,DE-3,Delhi,2024-04-16,4016,Failed
DE030107,DE-3,Delhi,2024-04-17,2744,Success
DE030108,DE-3,Delhi,2024-04-18,3330,Failed
DE030109,DE-3,Delhi,2024-04-19,3789,Success
DE030110,DE-3,Delhi,2024-04-20,6235,Success
DE030111,DE-3,Delhi,2024-04-21,8200,Failed
DE030112,DE-3,Delhi,2024-04-22,464,Failed
DE030113,DE-3,Delhi,2024-04-23,5717,Success
DE030114,DE-3,Delhi,2024-04-24,659,Success
DE030115,DE-3,Delhi,2024-04-25,214,Success
DE030116,DE-3,Delhi,2024-04-26,3706,Success
DE030117,DE-3,Delhi,2024-04-27,6573,Failed
DE030118,DE-3,Delhi,2024-04-28,3326,Failed
DE030119,DE-3,Delhi,2024-04-29,5447,Success
DE030120,DE-3,Delhi,2024-04-30,8976,Failed
DE030121,DE-3,Delhi,2024-05-01,8642,Success
DE030122,DE-3,Delhi,2024-05-02,5830,Success
DE030123,DE-3,Delhi,2024-05-03,7108,Success
DE030124,DE-3,Delhi,2024-05-04,850,Failed
DE030125,DE-3,Delhi,2024-05-05,5911,Success
DE030126,DE-3,Delhi,2024-05-06,3193,Success
DE030127,DE-3,Delhi,2024-05-07,4546,Failed
DE030128,DE-3,Delhi,2024-05-08,2633,Failed
DE030129,DE-3,Delhi,2024-05-09,5212,Success
DE030130,DE-3,Delhi,2024-05-10,8303,Success
DE030131,DE-3,Delhi,2024-05-11,9743,Failed
DE030132,DE-3,Delhi,2024-05-12,2362,Failed
DE030133,DE-3,Delhi,2024-05-13,6162,Success
DE030134,DE-3,Delhi,2024-05-14,9416,Success
DE030135,DE-3,Delhi,2024-05-15,418,Failed
DE030136,DE-3,Delhi,2024-05-16,5519,Failed
DE030137,DE-3,Delhi,2024-05-17,5445,Failed
DE030138,DE-3,Delhi,2024-05-18,1895,Success
DE030139,DE-3,Delhi,2024-05-19,4974,Failed
DE030140,DE-3,Delhi,2024-05-20,6003,Failed
DE030141,DE-3,Delhi,2024-05-21,3826,Failed
DE030142,DE-3,Delhi,2024-05-22,4808,Failed
DE030143,DE-3,Delhi,2024-05-23,5437,Success
DE030144,DE-3,Delhi,2024-05-24,5034,Failed
DE030145,DE-3,Delhi,2024-05-25,4092,Failed
DE030146,DE-3,Delhi,2024-05-26,1923,Failed
DE030147,DE-3,Delhi,2024-05-27,6186,Failed
DE030148,DE-3,Delhi,2024-05-28,7844,Failed
DE030149,DE-3,Delhi,2024-05-29,2138,Failed
DE030150,DE-3,Delhi,2024-05-30,3927,Failed
DE030151,DE-3,Delhi,2024-05-31,9691,Success
DE030152,DE-3,Delhi,2024-06-01,787,Success
DE030153,DE-3,Delhi,2024-06-02,6729,Success
DE030154,DE-3,Delhi,2024-06-03,4886,Success
DE030155,DE-3,Delhi,2024-06-04,8551,Failed
DE030156,DE-3,Delhi,2024-06-05,1041,Failed
DE030157,DE-3,Delhi,2024-06-06,1444,Success
DE030158,DE-3,Delhi,2024-06-07,2064,Success
DE030159,DE-3,Delhi,2024-06-08,9003,Failed
DE030160,DE-3,Delhi,2024-06-09,6380,Success
DE030161,DE-3,Delhi,2024-06-10,3666,Failed
DE030162,DE-3,Delhi,2024-06-11,323,Failed
DE030163,DE-3,Delhi,2024-06-12,5958,Success
DE030164,DE-3,Delhi,2024-06-13,7417,Success
DE030165,DE-3,Delhi,2024-06-14,7636,Success
DE030166,DE-3,Delhi,2024-06-15,1951,Success
DE030167,DE-3,Delhi,2024-06-16,2983,Success
DE030168,DE-3,Delhi,2024-06-17,9833,Success
DE030169,DE-3,Delhi,2024-06-18,7468,Failed
DE030170,DE-3,Delhi,2024-06-19,1945,Success
DE030171,DE-3,Delhi,2024-06-20,2521,Failed
DE030172,DE-3,Delhi,2024-06-21,5154,Failed
DE030173,DE-3,Delhi,2024-06-22,574,Success
DE030174,DE-3,Delhi,2024-06-23,1814,Failed
DE030175,DE-3,Delhi,2024-06-24,5009,Failed
DE030176,DE-3,Delhi,2024-06-25,9436,Success
DE030177,DE-3,Delhi,2024-06-26,4603,Failed
DE030178,DE-3,Delhi,2024-06-27,4878,Success
DE030179,DE-3,Delhi,2024-06-28,371,Failed
DE030180,DE-3,Delhi,2024-06-29,830,Failed
DE030181,DE-3,Delhi,2024-06-30,8271,Success
DE030182,DE-3,Delhi,2024-07-01,4723,Success
DE030183,DE-3,Delhi,2024-07-02,8710,Success
