TransactionID,BranchID,City,Date,Amount,Status
DE050000,DE-5,Delhi,2024-01-01,3510,Success
DE050001,DE-5,Delhi,2024-01-02,1913,Success
DE050002,DE-5,Delhi,2024-01-03,2025,Success
DE050003,DE-5,Delhi,2024-01-04,5336,Failed
DE050004,DE-5,Delhi,2024-01-05,3308,Success
DE050005,DE-5,Delhi,2024-01-06,9412,Success
DE050006,DE-5,Delhi,2024-01-07,346,Failed
DE050007,DE-5,Delhi,2024-01-08,7430,Failed
DE050008,DE-5,Delhi,2024-01-09,334,Failed
DE050009,DE-5,Delhi,2024-01-10,6989,Success
DE050010,DE-5,Delhi,2024-01-11,4293,Failed
DE050011,DE-5,Delhi,2024-01-12,9923,Failed
DE050012,DE-5,Delhi,2024-01-13,2522,Success
DE050013,DE-5,Delhi,2024-01-14,8740,Failed
DE050014,DE-5,Delhi,2024-01-15,1872,Failed
DE050015,DE-5,Delhi,2024-01-16,8823,Success
DE050016,DE-5,Delhi,2024-01-17,9215,Failed
DE050017,DE-5,Delhi,2024-01-18,5725,Failed
DE050018,DE-5,Delhi,2024-01-19,9968,Success
DE050019,DE-5,Delhi,2024-01-20,4006,Failed
DE050020,DE-5,Delhi,2024-01-21,7335,Failed
DE050021,DE-5,Delhi,2024-01-22,4809,Success
DE050022,DE-5,Delhi,2024-01-23,4913,Success
DE050023,DE-5,Delhi,2024-01-24,4653,Failed
DE050024,DE-5,Delhi,2024-01-25,2966,Success
DE050025,DE-5,Delhi,2024-01-26,5264,Failed
DE050026,DE-5,Delhi,2024-01-27,9019,Failed
DE050027,DE-5,Delhi,2024-01-28,3783,Failed
DE050028,DE-5,Delhi,2024-01-29,7658,Success
DE050029,DE-5,Delhi,2024-01-30,9333,Success
DE050030,DE-5,Delhi,2024-01-31,9584,Failed
DE050031,DE-5,Delhi,2024-02-01,4970,Failed
DE050032,DE-5,Delhi,2024-02-02,4419,Success
DE050033,DE-5,Delhi,2024-02-03,532,Failed
DE050034,DE-5,Delhi,2024-02-04,1977,Failed
DE050035,DE-5,Delhi,2024-02-05,4047,Success
DE050036,DE-5,Delhi,2024-02-06,9375,Failed
DE050037,DE-5,Delhi,2024-02-07,7318,Failed
DE050038,DE-5,Delhi,2024-02-08,5593,Success
DE050039,DE-5,Delhi,2024-02-09,313,Success
DE050040,DE-5,Delhi,2024-02-10,8936,Success
DE050041,DE-5,Delhi,2024-02-11,687,Failed
DE050042,DE-5,Delhi,2024-02-12,995,Failed
DE050043,DE-5,Delhi,2024-02-13,4540,Failed
DE050044,DE-5,Delhi,2024-02-14,4949,Failed
DE050045,DE-5,Delhi,2024-02-15,8283,Failed
DE050046,DE-5,Delhi,2024-02-16,852,Failed
DE050047,DE-5,Delhi,2024-02-17,702,Failed
DE050048,DE-5,Delhi,2024-02-18,703,Success
DE050049,DE-5,Delhi,2024-02-19,5949,Success
DE050050,DE-5,Delhi,2024-02-20,9651,Failed
DE050051,DE-5,Delhi,2024-02-21,6639,Success
DE050052,DE-5,Delhi,2024-02-22,4873,Failed
DE050053,DE-5,Delhi,2024-02-23,7232,Failed
DE050054,DE-5,Delhi,2024-02-24,106,Success
DE050055,DE-5,Delhi,2024-02-25,9688,Success
DE050056,DE-5,Delhi,2024-02-26,5393,Success
DE050057,DE-5,Delhi,2024-02-27,8398,Success
DE050058,DE-5,Delhi,2024-02-28,9451,Failed
DE050059,DE-5,Delhi,2024-02-29,6699,Success
DE050060,DE-5,Delhi,2024-03-01,7545,Failed
DE050061,DE-5,Delhi,2024-03-02,6550,Failed
DE050062,DE-5,Delhi,2024-03-03,6213,Failed
DE050063,DE-5,Delhi,2024-03-04,8210,Failed
DE050064,DE-5,Delhi,2024-03-05,9556,Failed
DE050065,DE-5,Delhi,2024-03-06,8303,Success
DE050066,DE-5,Delhi,2024-03-07,1133,Success
DE050067,DE-5,Delhi,2024-03-08,5319,Success
DE050068,DE-5,Delhi,2024-03-09,1532,Failed
DE050069,DE-5,Delhi,2024-03-10,1648,Failed
DE050070,DE-5,Delhi,2024-03-11,2130,Success
DE050071,DE-5,Delhi,2024-03-12,1874,Success
DE050072,DE-5,Delhi,2024-03-13,3376,Failed
DE050073,DE-5,Delhi,2024-03-14,3758,Failed
DE050074,DE-5,Delhi,2024-03-15,6347,Success
DE050075,DE-5,Delhi,2024-03-16,7614,Success
DE050076,DE-5,Delhi,2024-03-17,9250,Success
DE050077,DE-5,Delhi,2024-03-18,4813,Success
DE050078,DE-5,Delhi,2024-03-19,2096,Success
DE050079,DE-5,Delhi,2024-03-20,4947,Failed
DE050080,DE-5,Delhi,2024-03-21,9983,Success
DE050081,DE-5,Delhi,2024-03-22,2527,Failed
DE050082,DE-5,Delhi,2024-03-23,6007,Success
DE050083,DE-5,Delhi,2024-03-24,6903,Failed
DE050084,DE-5,Delhi,2024-03-25,7271,Success
DE050085,DE-5,Delhi,2024-03-26,7790,Failed
DE050086,DE-5,Delhi,2024-03-27,524,Success
DE050087,DE-5,Delhi,2024-03-28,9882,Success
DE050088,DE-5,Delhi,2024-03-29,5463,Success
DE050089,DE-5,Delhi,2024-03-30,8834,Success
DE050090,DE-5,Delhi,2024-03-31,795,Success
DE050091,DE-5,Delhi,2024-04-01,8312,Failed
DE050092,DE-5,Delhi,2024-04-02,2320,Success
DE050093,DE-5,Delhi,2024-04-03,9628,Success
DE050094,DE-5,Delhi,2024-04-04,577,Success
DE050095,DE-5,Delhi,2024-04-05,2160,Failed
DE050096,DE-5,Delhi,2024-04-06,8581,Failed
DE050097,DE-5,Delhi,2024-04-07,7850,Success
DE050098,DE-5,Delhi,2024-04-08,8445,Success
DE050099,DE-5,Delhi,2024-04-09,2441,Failed
DE050100,DE-5,Delhi,2024-04-10,7367,Success
DE050101,DE-5,Delhi,2024-04-11,4494,Failed
DE050102,DE-5,Delhi,2024-04-12,2512,Failed
DE050103,DE-5,Delhi,2024-04-13,4432,Failed
DE050104,DE-5,Delhi,2024-04-14,8241,Failed
DE050105,DE-5,Delhi,2024-04-15,6991,Success
DE050106,DE-5,Delhi,2024-04-16,6761,Failed
DE050107,DE-5,Delhi,2024-04-17,2724,Success
DE050108,DE-5,Delhi,2024-04-18,3564,Failed
DE050109,DE-5,Delhi,2024-04-19,8638,Success
DE050110,DE-5,Delhi,2024-04-20,8487,Failed
DE050111,DE-5,Delhi,2024-04-21,3877,Success
DE050112,DE-5,Delhi,2024-04-22,5697,Failed
DE050113,DE-5,Delhi,2024-04-23,9659,Success
DE050114,DE-5,Delhi,2024-04-24,5455,Success
DE050115,DE-5,Delhi,2024-04-25,3952,Failed
DE050116,DE-5,Delhi,2024-04-26,227,Success
DE050117,DE-5,Delhi,2024-04-27,8943,Failed
DE050118,DE-5,Delhi,2024-04-28,2178,Success
DE050119,DE-5,Delhi,2024-04-29,8770,Success
DE050120,DE-5,Delhi,2024-04-30,114,Failed
DE050121,DE-5,Delhi,2024-05-01,8911,Success
DE050122,DE-5,Delhi,2024-05-02,5184,Failed
DE050123,DE-5,Delhi,2024-05-03,8014,Failed
DE050124,DE-5,Delhi,2024-05-04,3139,Failed
DE050125,DE-5,Delhi,2024-05-05,7313,Success
DE050126,DE-5,Delhi,2024-05-06,7250,Success
DE050127,DE-5,Delhi,2024-05-07,8659,Success
DE050128,DE-5,Delhi,2024-05-08,6721,Failed
DE050129,DE-5,Delhi,2024-05-09,9401,Success
DE050130,DE-5,Delhi,2024-05-10,6136,Failed
DE050131,DE-5,Delhi,2024-05-11,1446,Failed
DE050132,DE-5,Delhi,2024-05-12,7523,Failed
DE050133,DE-5,Delhi,2024-05-13,4576,Success
DE050134,DE-5,Delhi,2024-05-14,2250,Success
