TransactionID,BranchID,City,Date,Amount,Status
DE040000,DE-4,Delhi,2024-01-01,4158,Failed
DE040001,DE-4,Delhi,2024-01-02,5974,Success
DE040002,DE-4,Delhi,2024-01-03,7913,Success
DE040003,DE-4,Delhi,2024-01-04,2411,Failed
DE040004,DE-4,Delhi,2024-01-05,6372,Success
DE040005,DE-4,Delhi,2024-01-06,1364,Failed
DE040006,DE-4,Delhi,2024-01-07,1134,Success
DE040007,DE-4,Delhi,2024-01-08,2066,Failed
DE040008,DE-4,Delhi,2024-01-09,7263,Failed
DE040009,DE-4,Delhi,2024-01-10,4601,Success
DE040010,DE-4,Delhi,2024-01-11,6810,Failed
DE040011,DE-4,Delhi,2024-01-12,8461,Failed
DE040012,DE-4,Delhi,2024-01-13,9475,Failed
DE040013,DE-4,Delhi,2024-01-14,8159,Failed
DE040014,DE-4,Delhi,2024-01-15,4640,Failed
DE040015,DE-4,Delhi,2024-01-16,5457,Failed
DE040016,DE-4,Delhi,2024-01-17,6259,Failed
DE040017,DE-4,Delhi,2024-01-18,3530,Failed
DE040018,DE-4,Delhi,2024-01-19,5391,Success
DE040019,DE-4,Delhi,2024-01-20,7455,Failed
DE040020,DE-4,Delhi,2024-01-21,9653,Failed
DE040021,DE-4,Delhi,2024-01-22,4606,Failed
DE040022,DE-4,Delhi,2024-01-23,7270,Failed
DE040023,DE-4,Delhi,2024-01-24,7338,Failed
DE040024,DE-4,Delhi,2024-01-25,7277,Failed
DE040025,DE-4,Delhi,2024-01-26,7452,Success
DE040026,DE-4,Delhi,2024-01-27,3362,Failed
DE040027,DE-4,Delhi,2024-01-28,9521,Success
DE040028,DE-4,Delhi,2024-01-29,3068,Success
DE040029,DE-4,Delhi,2024-01-30,9551,Failed
DE040030,DE-4,Delhi,2024-01-31,5867,Success
DE040031,DE-4,Delhi,2024-02-01,7133,Success
DE040032,DE-4,Delhi,2024-02-02,4746,Success
DE040033,DE-4,Delhi,2024-02-03,4681,Failed
DE040034,DE-4,Delhi,2024-02-04,2781,Failed
DE040035,DE-4,Delhi,2024-02-05,6265,Failed
